COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
ITALY,Marche	,Ancona	,ITALIE,Marche	,Ancona	,,,,,
ITALY,Marche	,Ancona	,ITALIE,Marche	,Ancona	,,,,,
ITALY,Marche	,Fano	,ITALIE,Marche	,Fano	,,,,,
ITALY,Marche	,Pesaro	,ITALIE,Marche	,Pesaro	,,,,,
ITALY,Piemonte [Piedmont]	,Alessandria	,ITALIE,Piemonte [Piedmont]	,Alessandria	,,,,,
ITALY,Piemonte [Piedmont]	,Asti	,ITALIE,Piemonte [Piedmont]	,Asti	,,,,,
ITALY,Piemonte [Piedmont]	,Cuneo	,ITALIE,Piemonte [Piedmont]	,Cuneo	,,,,,
ITALY,Piemonte [Piedmont]	,Moncalieri	,ITALIE,Piemonte [Piedmont]	,Moncalieri	,,,,,
ITALY,Puglia [Apulia]	,Altamura	,ITALIE,Puglia [Apulia]	,Altamura	,,,,,
ITALY,Puglia [Apulia]	,Andria	,ITALIE,Puglia [Apulia]	,Andria	,,,,,
ITALY,Puglia [Apulia]	,Bari	,ITALIE,Puglia [Apulia]	,Bari	,,,,,
ITALY,Puglia [Apulia]	,Barletta	,ITALIE,Puglia [Apulia]	,Barletta	,,,,,
ITALY,Puglia [Apulia]	,Bisceglie	,ITALIE,Puglia [Apulia]	,Bisceglie	,,,,,
ITALY,Puglia [Apulia]	,Bitonto	,ITALIE,Puglia [Apulia]	,Bitonto	,,,,,
ITALY,Puglia [Apulia]	,Brindisi	,ITALIE,Puglia [Apulia]	,Brindisi	,,,,,
ITALY,Puglia [Apulia]	,Cerignola	,ITALIE,Puglia [Apulia]	,Cerignola	,,,,,
ITALY,Puglia [Apulia]	,Foggia	,ITALIE,Puglia [Apulia]	,Foggia	,,,,,
ITALY,Puglia [Apulia]	,Lecce	,ITALIE,Puglia [Apulia]	,Lecce	,,,,,
ITALY,Puglia [Apulia]	,Manfredonia	,ITALIE,Puglia [Apulia]	,Manfredonia	,,,,,
ITALY,Puglia [Apulia]	,Molfetta	,ITALIE,Puglia [Apulia]	,Molfetta	,,,,,
ITALY,Puglia [Apulia]	,San Severo	,ITALIE,Puglia [Apulia]	,San Severo	,,,,,
ITALY,Puglia [Apulia]	,Taranto	,ITALIE,Puglia [Apulia]	,Taranto	,,,,,
ITALY,Puglia [Apulia]	,Trani	,ITALIE,Puglia [Apulia]	,Trani	,,,,,
ITALY,Sardegna [Sardinia]	,Cagliari	,ITALIE,Sardegna [Sardinia]	,Cagliari	,,,,,
ITALY,Sardegna [Sardinia]	,Quartu Sant'Elena	,ITALIE,Sardegna [Sardinia]	,Quartu Sant'Elena	,,,,,
ITALY,Sardegna [Sardinia]	,Sassari	,ITALIE,Sardegna [Sardinia]	,Sassari	,,,,,
ITALY,Sicilia [Sicily]	,Acireale	,ITALIE,Sicilia [Sicily]	,Acireale	,,,,,
ITALY,Sicilia [Sicily]	,Agrigento	,ITALIE,Sicilia [Sicily]	,Agrigento	,,,,,
ITALY,Sicilia [Sicily]	,Bagheria	,ITALIE,Sicilia [Sicily]	,Bagheria	,,,,,
ITALY,Sicilia [Sicily]	,Caltanissetta	,ITALIE,Sicilia [Sicily]	,Caltanissetta	,,,,,
ITALY,Sicilia [Sicily]	,Catania	,ITALIE,Sicilia [Sicily]	,Catania	,,,,,
ITALY,Sicilia [Sicily]	,Gela	,ITALIE,Sicilia [Sicily]	,Gela	,,,,,
ITALY,Sicilia [Sicily]	,Marsala	,ITALIE,Sicilia [Sicily]	,Marsala	,,,,,
ITALY,Sicilia [Sicily]	,Mazara del Vallo	,ITALIE,Sicilia [Sicily]	,Mazara del Vallo	,,,,,
ITALY,Sicilia [Sicily]	,Messina	,ITALIE,Sicilia [Sicily]	,Messina	,,,,,
ITALY,Sicilia [Sicily]	,Modica	,ITALIE,Sicilia [Sicily]	,Modica	,,,,,
ITALY,Sicilia [Sicily]	,Palermo	,ITALIE,Sicilia [Sicily]	,Palermo	,,,,,
ITALY,Sicilia [Sicily]	,Ragusa	,ITALIE,Sicilia [Sicily]	,Ragusa	,,,,,
ITALY,Sicilia [Sicily]	,Siracusa [Syracuse]	,ITALIE,Sicilia [Sicily]	,Siracusa [Syracuse]	,,,,,
ITALY,Sicilia [Sicily]	,Vittoria	,ITALIE,Sicilia [Sicily]	,Vittoria	,,,,,
ITALY,Toscana [Tuscany]	,Arezzo	,ITALIE,Toscana [Tuscany]	,Arezzo	,,,,,
ITALY,Toscana [Tuscany]	,Carrara	,ITALIE,Toscana [Tuscany]	,Carrara	,,,,,
ITALY,Toscana [Tuscany]	,Firenze [Florence]	,ITALIE,Toscana [Tuscany]	,Firenze [Florence]	,,,,,
ITALY,Toscana [Tuscany]	,Grosseto	,ITALIE,Toscana [Tuscany]	,Grosseto	,,,,,
ITALY,Toscana [Tuscany]	,Livorno	,ITALIE,Toscana [Tuscany]	,Livorno	,,,,,
ITALY,Toscana [Tuscany]	,Lucca	,ITALIE,Toscana [Tuscany]	,Lucca	,,,,,
ITALY,Toscana [Tuscany]	,Massa	,ITALIE,Toscana [Tuscany]	,Massa	,,,,,
ITALY,Toscana [Tuscany]	,Pisa	,ITALIE,Toscana [Tuscany]	,Pisa	,,,,,
ITALY,Toscana [Tuscany]	,Pistoia	,ITALIE,Toscana [Tuscany]	,Pistoia	,,,,,
ITALY,Toscana [Tuscany]	,Prato	,ITALIE,Toscana [Tuscany]	,Prato	,,,,,
ITALY,Toscana [Tuscany]	,Scandicci	,ITALIE,Toscana [Tuscany]	,Scandicci	,,,,,
ITALY,Toscana [Tuscany]	,Siena	,ITALIE,Toscana [Tuscany]	,Siena	,,,,,
ITALY,Toscana [Tuscany]	,Viareggio	,ITALIE,Toscana [Tuscany]	,Viareggio	,,,,,
ITALY,Trentino-Alto Adige (Trentino-Südtirol)	,Bolzano (Bozen)	,ITALIE,Trentino-Alto Adige (Trentino-Südtirol)	,Bolzano (Bozen)	,,,,,
ITALY,Umbria	,Foligno	,ITALIE,Umbria	,Foligno	,,,,,
ITALY,Umbria	,Perugia	,ITALIE,Umbria	,Perugia	,,,,,
ITALY,Umbria	,Terni	,ITALIE,Umbria	,Terni	,,,,,
ITALY,Veneto [Venetia]	,Padova [Padua]	,ITALIE,Veneto [Venetia]	,Padova [Padua]	,,,,,
ITALY,Veneto [Venetia]	,Rovigo	,ITALIE,Veneto [Venetia]	,Rovigo	,,,,,
ITALY,Veneto [Venetia]	,Treviso	,ITALIE,Veneto [Venetia]	,Treviso	,,,,,
ITALY,Veneto [Venetia]	,Venezia [Venice]	,ITALIE,Veneto [Venetia]	,Venezia [Venice]	,,,,,
ITALY,Veneto [Venetia]	,Verona	,ITALIE,Veneto [Venetia]	,Verona	,,,,,
