COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
CHINA,Gansu,Baiyin,CHINE,Gansu,Baiyin,,,,,
CHINA,Gansu,Dingxi,CHINE,Gansu,Dingxi,,,,,
CHINA,Gansu,Dunhuang,CHINE,Gansu,Dunhuang,,,,,
CHINA,Gansu,Hezuo,CHINE,Gansu,Hezuo,,,,,
CHINA,Gansu,Huating,CHINE,Gansu,Huating,,,,,
CHINA,Gansu,Jiayuguan,CHINE,Gansu,Jiayuguan,,,,,
CHINA,Gansu,Jinchang,CHINE,Gansu,Jinchang,,,,,
CHINA,Gansu,Jiuquan,CHINE,Gansu,Jiuquan,,,,,
CHINA,Gansu,Lanzhou,CHINE,Gansu,Lanzhou,,,,,
CHINA,Gansu,Linxia,CHINE,Gansu,Linxia,,,,,
CHINA,Gansu,Longnan,CHINE,Gansu,Longnan,,,,,
CHINA,Gansu,Pingliang,CHINE,Gansu,Pingliang,,,,,
CHINA,Gansu,Qingyang,CHINE,Gansu,Qingyang,,,,,
CHINA,Gansu,Tianshui,CHINE,Gansu,Tianshui,,,,,
CHINA,Gansu,Wuwei,CHINE,Gansu,Wuwei,,,,,
CHINA,Gansu,Yumen,CHINE,Gansu,Yumen,,,,,
CHINA,Gansu,Zhangye,CHINE,Gansu,Zhangye,,,,,
CHINA,Guangdong,Chaozhou,CHINE,Guangdong,Chaozhou,,,,,
CHINA,Guangdong,Dongguan,CHINE,Guangdong,Dongguan,,,,,
CHINA,Guangdong,Enping,CHINE,Guangdong,Enping,,,,,
CHINA,Guangdong,Foshan,CHINE,Guangdong,Foshan,,,,,
CHINA,Guangdong,Gaozhou,CHINE,Guangdong,Gaozhou,,,,,
CHINA,Guangdong,Guangzhou,CHINE,Guangdong,Guangzhou,,,,,
CHINA,Guangdong,Heshan,CHINE,Guangdong,Heshan,,,,,
CHINA,Guangdong,Heyuan,CHINE,Guangdong,Heyuan,,,,,
CHINA,Guangdong,Huazhou,CHINE,Guangdong,Huazhou,,,,,
CHINA,Guangdong,Huizhou,CHINE,Guangdong,Huizhou,,,,,
CHINA,Guangdong,Jiangmen,CHINE,Guangdong,Jiangmen,,,,,
CHINA,Guangdong,Jieyang,CHINE,Guangdong,Jieyang,,,,,
CHINA,Guangdong,Kaiping,CHINE,Guangdong,Kaiping,,,,,
CHINA,Guangdong,Lechang,CHINE,Guangdong,Lechang,,,,,
CHINA,Guangdong,Leizhou,CHINE,Guangdong,Leizhou,,,,,
CHINA,Guangdong,Lianjiang,CHINE,Guangdong,Lianjiang,,,,,
CHINA,Guangdong,Lianzhou,CHINE,Guangdong,Lianzhou,,,,,
CHINA,Guangdong,Lufeng,CHINE,Guangdong,Lufeng,,,,,
CHINA,Guangdong,Luoding,CHINE,Guangdong,Luoding,,,,,
CHINA,Guangdong,Maoming,CHINE,Guangdong,Maoming,,,,,
CHINA,Guangdong,Meizhou,CHINE,Guangdong,Meizhou,,,,,
CHINA,Guangdong,Nanxiong,CHINE,Guangdong,Nanxiong,,,,,
CHINA,Guangdong,Puning,CHINE,Guangdong,Puning,,,,,
CHINA,Guangdong,Qingyuan,CHINE,Guangdong,Qingyuan,,,,,
CHINA,Guangdong,Shantou,CHINE,Guangdong,Shantou,,,,,
CHINA,Guangdong,Shanwei,CHINE,Guangdong,Shanwei,,,,,
CHINA,Guangdong,Shaoguan,CHINE,Guangdong,Shaoguan,,,,,
CHINA,Guangdong,Shenzhen,CHINE,Guangdong,Shenzhen,,,,,
CHINA,Guangdong,Sihui,CHINE,Guangdong,Sihui,,,,,
CHINA,Guangdong,Taishan,CHINE,Guangdong,Taishan,,,,,
CHINA,Guangdong,Wuchuan,CHINE,Guangdong,Wuchuan,,,,,
CHINA,Guangdong,Xingning,CHINE,Guangdong,Xingning,,,,,
CHINA,Guangdong,Xinyi,CHINE,Guangdong,Xinyi,,,,,
CHINA,Guangdong,Yangchun,CHINE,Guangdong,Yangchun,,,,,
CHINA,Guangdong,Yangjiang,CHINE,Guangdong,Yangjiang,,,,,
CHINA,Guangdong,Yingde,CHINE,Guangdong,Yingde,,,,,
CHINA,Guangdong,Yunfu,CHINE,Guangdong,Yunfu,,,,,
CHINA,Guangdong,Zhanjiang,CHINE,Guangdong,Zhanjiang,,,,,
CHINA,Guangdong,Zhaoqing,CHINE,Guangdong,Zhaoqing,,,,,
CHINA,Guangdong,Zhongshan,CHINE,Guangdong,Zhongshan,,,,,
CHINA,Guangdong,Zhuhai,CHINE,Guangdong,Zhuhai,,,,,
CHINA,Guangxi,Baise,CHINE,Guangxi,Baise,,,,,
CHINA,Guangxi,Beihai,CHINE,Guangxi,Beihai,,,,,
CHINA,Guangxi,Beiliu,CHINE,Guangxi,Beiliu,,,,,
CHINA,Guangxi,Cenxi,CHINE,Guangxi,Cenxi,,,,,
CHINA,Guangxi,Chongzuo,CHINE,Guangxi,Chongzuo,,,,,
CHINA,Guangxi,Dongxing,CHINE,Guangxi,Dongxing,,,,,
CHINA,Guangxi,Fangchenggang,CHINE,Guangxi,Fangchenggang,,,,,
CHINA,Guangxi,Guigang,CHINE,Guangxi,Guigang,,,,,
CHINA,Guangxi,Guilin,CHINE,Guangxi,Guilin,,,,,
CHINA,Guangxi,Guiping,CHINE,Guangxi,Guiping,,,,,
CHINA,Guangxi,Hechi,CHINE,Guangxi,Hechi,,,,,
CHINA,Guangxi,Heshan,CHINE,Guangxi,Heshan,,,,,
CHINA,Guangxi,Hezhou,CHINE,Guangxi,Hezhou,,,,,
CHINA,Guangxi,Jingxi,CHINE,Guangxi,Jingxi,,,,,
CHINA,Guangxi,Laibin,CHINE,Guangxi,Laibin,,,,,
CHINA,Guangxi,Lipu,CHINE,Guangxi,Lipu,,,,,
CHINA,Guangxi,Liuzhou,CHINE,Guangxi,Liuzhou,,,,,
CHINA,Guangxi,Nanning,CHINE,Guangxi,Nanning,,,,,
CHINA,Guangxi,Pingxiang,CHINE,Guangxi,Pingxiang,,,,,
CHINA,Guangxi,Qinzhou,CHINE,Guangxi,Qinzhou,,,,,
CHINA,Guangxi,Wuzhou,CHINE,Guangxi,Wuzhou,,,,,
CHINA,Guangxi,Yulin,CHINE,Guangxi,Yulin,,,,,
CHINA,Guizhou,Anshun,CHINE,Guizhou,Anshun,,,,,
CHINA,Guizhou,Bijie,CHINE,Guizhou,Bijie,,,,,
CHINA,Guizhou,Chishui,CHINE,Guizhou,Chishui,,,,,
CHINA,Guizhou,Duyun,CHINE,Guizhou,Duyun,,,,,
CHINA,Guizhou,Fuquan,CHINE,Guizhou,Fuquan,,,,,
CHINA,Guizhou,Guiyang,CHINE,Guizhou,Guiyang,,,,,
CHINA,Guizhou,Kaili,CHINE,Guizhou,Kaili,,,,,
CHINA,Guizhou,Liupanshui,CHINE,Guizhou,Liupanshui,,,,,
CHINA,Guizhou,Panzhou,CHINE,Guizhou,Panzhou,,,,,
CHINA,Guizhou,Qingzhen,CHINE,Guizhou,Qingzhen,,,,,
CHINA,Guizhou,Renhuai,CHINE,Guizhou,Renhuai,,,,,
CHINA,Guizhou,Tongren,CHINE,Guizhou,Tongren,,,,,
CHINA,Guizhou,Xingren,CHINE,Guizhou,Xingren,,,,,
CHINA,Guizhou,Xingyi,CHINE,Guizhou,Xingyi,,,,,
CHINA,Guizhou,Zunyi,CHINE,Guizhou,Zunyi,,,,,
CHINA,Hainan,Danzhou,CHINE,Hainan,Danzhou,,,,,
CHINA,Hainan,Dongfang,CHINE,Hainan,Dongfang,,,,,
CHINA,Hainan,Haikou,CHINE,Hainan,Haikou,,,,,
CHINA,Hainan,Qionghai,CHINE,Hainan,Qionghai,,,,,
CHINA,Hainan,Sansha,CHINE,Hainan,Sansha,,,,,
CHINA,Hainan,Sanya,CHINE,Hainan,Sanya,,,,,
CHINA,Hainan,Wanning,CHINE,Hainan,Wanning,,,,,
CHINA,Hainan,Wenchang,CHINE,Hainan,Wenchang,,,,,
CHINA,Hainan,Wuzhishan,CHINE,Hainan,Wuzhishan,,,,,
CHINA,Hebei,Anguo,CHINE,Hebei,Anguo,,,,,
CHINA,Hebei,Baoding,CHINE,Hebei,Baoding,,,,,
CHINA,Hebei,Bazhou,CHINE,Hebei,Bazhou,,,,,
CHINA,Hebei,Botou,CHINE,Hebei,Botou,,,,,
CHINA,Hebei,Cangzhou,CHINE,Hebei,Cangzhou,,,,,
CHINA,Hebei,Chengde,CHINE,Hebei,Chengde,,,,,
CHINA,Hebei,Dingzhou,CHINE,Hebei,Dingzhou,,,,,
CHINA,Hebei,Gaobeidian,CHINE,Hebei,Gaobeidian,,,,,
CHINA,Hebei,Handan,CHINE,Hebei,Handan,,,,,
CHINA,Hebei,Hengshui,CHINE,Hebei,Hengshui,,,,,
CHINA,Hebei,Hejian,CHINE,Hebei,Hejian,,,,,
CHINA,Hebei,Huanghua,CHINE,Hebei,Huanghua,,,,,
CHINA,Hebei,Jinzhou,CHINE,Hebei,Jinzhou,,,,,
CHINA,Hebei,Langfang,CHINE,Hebei,Langfang,,,,,
CHINA,Hebei,Luanzhou,CHINE,Hebei,Luanzhou,,,,,
CHINA,Hebei,Nangong,CHINE,Hebei,Nangong,,,,,
CHINA,Hebei,Pingquan,CHINE,Hebei,Pingquan,,,,,
CHINA,Hebei,Qian'an,CHINE,Hebei,Qian'an,,,,,
CHINA,Hebei,Qinhuangdao,CHINE,Hebei,Qinhuangdao,,,,,
CHINA,Hebei,Renqiu,CHINE,Hebei,Renqiu,,,,,
CHINA,Hebei,Sanhe,CHINE,Hebei,Sanhe,,,,,
CHINA,Hebei,Shahe,CHINE,Hebei,Shahe,,,,,
CHINA,Hebei,Shenzhou,CHINE,Hebei,Shenzhou,,,,,
CHINA,Hebei,Shijiazhuang,CHINE,Hebei,Shijiazhuang,,,,,
CHINA,Hebei,Tangshan,CHINE,Hebei,Tangshan,,,,,
CHINA,Hebei,Xinji,CHINE,Hebei,Xinji,,,,,
CHINA,Hebei,Wu'an,CHINE,Hebei,Wu'an,,,,,
CHINA,Hebei,Xingtai,CHINE,Hebei,Xingtai,,,,,
CHINA,Hebei,Xinle,CHINE,Hebei,Xinle,,,,,
CHINA,Hebei,Zhangjiakou,CHINE,Hebei,Zhangjiakou,,,,,
CHINA,Hebei,Zhuozhou,CHINE,Hebei,Zhuozhou,,,,,
CHINA,Hebei,Zunhua,CHINE,Hebei,Zunhua,,,,,
CHINA,Heilongjiang,Anda,CHINE,Heilongjiang,Anda,,,,,
CHINA,Heilongjiang,Bei'an,CHINE,Heilongjiang,Bei'an,,,,,
CHINA,Heilongjiang,Daqing,CHINE,Heilongjiang,Daqing,,,,,
CHINA,Heilongjiang,Dongning,CHINE,Heilongjiang,Dongning,,,,,
CHINA,Heilongjiang,Fujin,CHINE,Heilongjiang,Fujin,,,,,
CHINA,Heilongjiang,Fuyuan,CHINE,Heilongjiang,Fuyuan,,,,,
CHINA,Heilongjiang,Hailin,CHINE,Heilongjiang,Hailin,,,,,
CHINA,Heilongjiang,Hailun,CHINE,Heilongjiang,Hailun,,,,,
CHINA,Heilongjiang,Harbin,CHINE,Heilongjiang,Harbin,,,,,
CHINA,Heilongjiang,Hegang,CHINE,Heilongjiang,Hegang,,,,,
CHINA,Heilongjiang,Heihe,CHINE,Heilongjiang,Heihe,,,,,
CHINA,Heilongjiang,Hulin,CHINE,Heilongjiang,Hulin,,,,,
CHINA,Heilongjiang,Jiamusi,CHINE,Heilongjiang,Jiamusi,,,,,
CHINA,Heilongjiang,Jixi,CHINE,Heilongjiang,Jixi,,,,,
CHINA,Heilongjiang,Mishan,CHINE,Heilongjiang,Mishan,,,,,
CHINA,Heilongjiang,Mohe,CHINE,Heilongjiang,Mohe,,,,,
CHINA,Heilongjiang,Mudanjiang,CHINE,Heilongjiang,Mudanjiang,,,,,
CHINA,Heilongjiang,Muling,CHINE,Heilongjiang,Muling,,,,,
CHINA,Heilongjiang,Nehe,CHINE,Heilongjiang,Nehe,,,,,
CHINA,Heilongjiang,Ning'an,CHINE,Heilongjiang,Ning'an,,,,,
CHINA,Heilongjiang,Qiqihar,CHINE,Heilongjiang,Qiqihar,,,,,
CHINA,Heilongjiang,Qitaihe,CHINE,Heilongjiang,Qitaihe,,,,,
CHINA,Heilongjiang,Shangzhi,CHINE,Heilongjiang,Shangzhi,,,,,
CHINA,Heilongjiang,Shuangyashan,CHINE,Heilongjiang,Shuangyashan,,,,,
CHINA,Heilongjiang,Suifenhe,CHINE,Heilongjiang,Suifenhe,,,,,
CHINA,Heilongjiang,Suihua,CHINE,Heilongjiang,Suihua,,,,,
CHINA,Heilongjiang,Tieli,CHINE,Heilongjiang,Tieli,,,,,
CHINA,Heilongjiang,Tongjiang,CHINE,Heilongjiang,Tongjiang,,,,,
CHINA,Heilongjiang,Wuchang,CHINE,Heilongjiang,Wuchang,,,,,
CHINA,Heilongjiang,Wudalianchi,CHINE,Heilongjiang,Wudalianchi,,,,,
CHINA,Heilongjiang,Yichun,CHINE,Heilongjiang,Yichun,,,,,
CHINA,Heilongjiang,Zhaodong,CHINE,Heilongjiang,Zhaodong,,,,,
CHINA,Henan,Anyang,CHINE,Henan,Anyang,,,,,
CHINA,Henan,Changge,CHINE,Henan,Changge,,,,,
CHINA,Henan,Dengfeng,CHINE,Henan,Dengfeng,,,,,
CHINA,Henan,Dengzhou,CHINE,Henan,Dengzhou,,,,,
CHINA,Henan,Gongyi,CHINE,Henan,Gongyi,,,,,
CHINA,Henan,Hebi,CHINE,Henan,Hebi,,,,,
CHINA,Henan,Huixian,CHINE,Henan,Huixian,,,,,
CHINA,Henan,Jiaozuo,CHINE,Henan,Jiaozuo,,,,,
CHINA,Henan,Jiyuan,CHINE,Henan,Jiyuan,,,,,
CHINA,Henan,Kaifeng,CHINE,Henan,Kaifeng,,,,,
CHINA,Henan,Lingbao,CHINE,Henan,Lingbao,,,,,
CHINA,Henan,Linzhou,CHINE,Henan,Linzhou,,,,,
CHINA,Henan,Luohe,CHINE,Henan,Luohe,,,,,
CHINA,Henan,Luoyang,CHINE,Henan,Luoyang,,,,,
CHINA,Henan,Mengzhou,CHINE,Henan,Mengzhou,,,,,
CHINA,Henan,Nanyang,CHINE,Henan,Nanyang,,,,,
CHINA,Henan,Pingdingshan,CHINE,Henan,Pingdingshan,,,,,
CHINA,Henan,Puyang,CHINE,Henan,Puyang,,,,,
CHINA,Henan,Qinyang,CHINE,Henan,Qinyang,,,,,
CHINA,Henan,Ruzhou,CHINE,Henan,Ruzhou,,,,,
CHINA,Henan,Sanmenxia,CHINE,Henan,Sanmenxia,,,,,
CHINA,Henan,Shangqiu,CHINE,Henan,Shangqiu,,,,,
CHINA,Henan,Weihui,CHINE,Henan,Weihui,,,,,
CHINA,Henan,Wugang,CHINE,Henan,Wugang,,,,,
CHINA,Henan,Xiangcheng,CHINE,Henan,Xiangcheng,,,,,
CHINA,Henan,Xingyang,CHINE,Henan,Xingyang,,,,,
CHINA,Henan,Xinmi,CHINE,Henan,Xinmi,,,,,
CHINA,Henan,Xinxiang,CHINE,Henan,Xinxiang,,,,,
CHINA,Henan,Xinyang,CHINE,Henan,Xinyang,,,,,
CHINA,Henan,Xinzheng,CHINE,Henan,Xinzheng,,,,,
CHINA,Henan,Xuchang,CHINE,Henan,Xuchang,,,,,
CHINA,Henan,Yanshi,CHINE,Henan,Yanshi,,,,,
CHINA,Henan,Yima,CHINE,Henan,Yima,,,,,
CHINA,Henan,Yongcheng,CHINE,Henan,Yongcheng,,,,,
CHINA,Henan,Yuzhou,CHINE,Henan,Yuzhou,,,,,
CHINA,Henan,Zhengzhou,CHINE,Henan,Zhengzhou,,,,,
CHINA,Henan,Zhoukou,CHINE,Henan,Zhoukou,,,,,
CHINA,Henan,Zhumadian,CHINE,Henan,Zhumadian,,,,,
CHINA,Hubei,Anlu,CHINE,Hubei,Anlu,,,,,
CHINA,Hubei,Chibi,CHINE,Hubei,Chibi,,,,,
CHINA,Hubei,Dangyang,CHINE,Hubei,Dangyang,,,,,
CHINA,Hubei,Danjiangkou,CHINE,Hubei,Danjiangkou,,,,,
CHINA,Hubei,Daye,CHINE,Hubei,Daye,,,,,
CHINA,Hubei,Enshi,CHINE,Hubei,Enshi,,,,,
CHINA,Hubei,Ezhou,CHINE,Hubei,Ezhou,,,,,
CHINA,Hubei,Guangshui,CHINE,Hubei,Guangshui,,,,,
CHINA,Hubei,Hanchuan,CHINE,Hubei,Hanchuan,,,,,
CHINA,Hubei,Honghu,CHINE,Hubei,Honghu,,,,,
CHINA,Hubei,Huanggang,CHINE,Hubei,Huanggang,,,,,
CHINA,Hubei,Huangshi,CHINE,Hubei,Huangshi,,,,,
CHINA,Hubei,Jingmen,CHINE,Hubei,Jingmen,,,,,
CHINA,Hubei,Jingshan,CHINE,Hubei,Jingshan,,,,,
CHINA,Hubei,Jingzhou,CHINE,Hubei,Jingzhou,,,,,
CHINA,Hubei,Laohekou,CHINE,Hubei,Laohekou,,,,,
CHINA,Hubei,Lichuan,CHINE,Hubei,Lichuan,,,,,
CHINA,Hubei,Macheng,CHINE,Hubei,Macheng,,,,,
CHINA,Hubei,Qianjiang,CHINE,Hubei,Qianjiang,,,,,
CHINA,Hubei,Shishou,CHINE,Hubei,Shishou,,,,,
CHINA,Hubei,Shiyan,CHINE,Hubei,Shiyan,,,,,
CHINA,Hubei,Suizhou,CHINE,Hubei,Suizhou,,,,,
CHINA,Hubei,Songzi,CHINE,Hubei,Songzi,,,,,
CHINA,Hubei,Tianmen,CHINE,Hubei,Tianmen,,,,,
CHINA,Hubei,Wuhan,CHINE,Hubei,Wuhan,,,,,
CHINA,Hubei,Wuxue,CHINE,Hubei,Wuxue,,,,,
CHINA,Hubei,Xiangyang,CHINE,Hubei,Xiangyang,,,,,
CHINA,Hubei,Xianning,CHINE,Hubei,Xianning,,,,,
CHINA,Hubei,Xiantao,CHINE,Hubei,Xiantao,,,,,
CHINA,Hubei,Xiaogan,CHINE,Hubei,Xiaogan,,,,,
CHINA,Hubei,Yichang,CHINE,Hubei,Yichang,,,,,
CHINA,Hubei,Yicheng,CHINE,Hubei,Yicheng,,,,,
CHINA,Hubei,Yidu,CHINE,Hubei,Yidu,,,,,
CHINA,Hubei,Yingcheng,CHINE,Hubei,Yingcheng,,,,,
CHINA,Hubei,Zaoyang,CHINE,Hubei,Zaoyang,,,,,
CHINA,Hubei,Zhijiang,CHINE,Hubei,Zhijiang,,,,,
CHINA,Hubei,Zhongxiang,CHINE,Hubei,Zhongxiang,,,,,
CHINA,Hunan,Changde,CHINE,Hunan,Changde,,,,,
CHINA,Hunan,Changning,CHINE,Hunan,Changning,,,,,
CHINA,Hunan,Changsha,CHINE,Hunan,Changsha,,,,,
CHINA,Hunan,Chenzhou,CHINE,Hunan,Chenzhou,,,,,
CHINA,Hunan,Hengyang,CHINE,Hunan,Hengyang,,,,,
CHINA,Hunan,Hongjiang,CHINE,Hunan,Hongjiang,,,,,
CHINA,Hunan,Huaihua,CHINE,Hunan,Huaihua,,,,,
CHINA,Hunan,Jinshi,CHINE,Hunan,Jinshi,,,,,
CHINA,Hunan,Jishou,CHINE,Hunan,Jishou,,,,,
CHINA,Hunan,Leiyang,CHINE,Hunan,Leiyang,,,,,
CHINA,Hunan,Lengshuijiang,CHINE,Hunan,Lengshuijiang,,,,,
CHINA,Hunan,Lianyuan,CHINE,Hunan,Lianyuan,,,,,
CHINA,Hunan,Liling,CHINE,Hunan,Liling,,,,,
CHINA,Hunan,Linxiang,CHINE,Hunan,Linxiang,,,,,
CHINA,Hunan,Liuyang,CHINE,Hunan,Liuyang,,,,,
CHINA,Hunan,Loudi,CHINE,Hunan,Loudi,,,,,
CHINA,Hunan,Miluo,CHINE,Hunan,Miluo,,,,,
CHINA,Hunan,Ningxiang,CHINE,Hunan,Ningxiang,,,,,
CHINA,Hunan,Shaoshan,CHINE,Hunan,Shaoshan,,,,,
CHINA,Hunan,Shaoyang,CHINE,Hunan,Shaoyang,,,,,
CHINA,Hunan,Wugang,CHINE,Hunan,Wugang,,,,,
CHINA,Hunan,Xiangtan,CHINE,Hunan,Xiangtan,,,,,
CHINA,Hunan,Xiangxiang,CHINE,Hunan,Xiangxiang,,,,,
CHINA,Hunan,Yiyang,CHINE,Hunan,Yiyang,,,,,
CHINA,Hunan,Yongzhou,CHINE,Hunan,Yongzhou,,,,,
CHINA,Hunan,Yuanjiang,CHINE,Hunan,Yuanjiang,,,,,
CHINA,Hunan,Yueyang,CHINE,Hunan,Yueyang,,,,,
CHINA,Hunan,Zhangjiajie,CHINE,Hunan,Zhangjiajie,,,,,
CHINA,Hunan,Zhuzhou,CHINE,Hunan,Zhuzhou,,,,,
CHINA,Hunan,Zixing,CHINE,Hunan,Zixing,,,,,
CHINA,Inner Mongolia,Arxan,CHINE,Inner Mongolia,Arxan,,,,,
CHINA,Inner Mongolia,Baotou,CHINE,Inner Mongolia,Baotou,,,,,
CHINA,Inner Mongolia,Bayannur,CHINE,Inner Mongolia,Bayannur,,,,,
CHINA,Inner Mongolia,Chifeng,CHINE,Inner Mongolia,Chifeng,,,,,
CHINA,Inner Mongolia,Erenhot,CHINE,Inner Mongolia,Erenhot,,,,,
CHINA,Inner Mongolia,Ergun,CHINE,Inner Mongolia,Ergun,,,,,
CHINA,Inner Mongolia,Fengzhen,CHINE,Inner Mongolia,Fengzhen,,,,,
CHINA,Inner Mongolia,Genhe,CHINE,Inner Mongolia,Genhe,,,,,
CHINA,Inner Mongolia,Hohhot,CHINE,Inner Mongolia,Hohhot,,,,,
CHINA,Inner Mongolia,Holingol,CHINE,Inner Mongolia,Holingol,,,,,
CHINA,Inner Mongolia,Hulunbuir,CHINE,Inner Mongolia,Hulunbuir,,,,,
CHINA,Inner Mongolia,Manzhouli,CHINE,Inner Mongolia,Manzhouli,,,,,
CHINA,Inner Mongolia,Ordos,CHINE,Inner Mongolia,Ordos,,,,,
CHINA,Inner Mongolia,Tongliao,CHINE,Inner Mongolia,Tongliao,,,,,
CHINA,Inner Mongolia,Ulanhot,CHINE,Inner Mongolia,Ulanhot,,,,,
CHINA,Inner Mongolia,Ulanqab,CHINE,Inner Mongolia,Ulanqab,,,,,
CHINA,Inner Mongolia,Wuhai,CHINE,Inner Mongolia,Wuhai,,,,,
CHINA,Inner Mongolia,Xilinhot,CHINE,Inner Mongolia,Xilinhot,,,,,
CHINA,Inner Mongolia,Yakeshi,CHINE,Inner Mongolia,Yakeshi,,,,,
CHINA,Inner Mongolia,Zhalantun,CHINE,Inner Mongolia,Zhalantun,,,,,
CHINA,Jiangsu,Changshu,CHINE,Jiangsu,Changshu,,,,,
CHINA,Jiangsu,Changzhou,CHINE,Jiangsu,Changzhou,,,,,
CHINA,Jiangsu,Danyang,CHINE,Jiangsu,Danyang,,,,,
CHINA,Jiangsu,Dongtai,CHINE,Jiangsu,Dongtai,,,,,
CHINA,Jiangsu,Gaoyou,CHINE,Jiangsu,Gaoyou,,,,,
CHINA,Jiangsu,Hai'an,CHINE,Jiangsu,Hai'an,,,,,
CHINA,Jiangsu,Haimen,CHINE,Jiangsu,Haimen,,,,,
CHINA,Jiangsu,Huai'an,CHINE,Jiangsu,Huai'an,,,,,
CHINA,Jiangsu,Jiangyin,CHINE,Jiangsu,Jiangyin,,,,,
CHINA,Jiangsu,Jingjiang,CHINE,Jiangsu,Jingjiang,,,,,
CHINA,Jiangsu,Jurong,CHINE,Jiangsu,Jurong,,,,,
CHINA,Jiangsu,Liyang,CHINE,Jiangsu,Liyang,,,,,
CHINA,Jiangsu,Lianyungang,CHINE,Jiangsu,Lianyungang,,,,,
CHINA,Jiangsu,Kunshan,CHINE,Jiangsu,Kunshan,,,,,
CHINA,Jiangsu,Nanjing,CHINE,Jiangsu,Nanjing,,,,,
CHINA,Jiangsu,Nantong,CHINE,Jiangsu,Nantong,,,,,
