COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
TUNISIA,Al-Kāf (Kef)        ,Tājarwīn (Tajerouine)	,TUNISIATUNISIE,Al-Kāf (Kef)        ,Tājarwīn (Tajerouine)	,,,,,
TUNISIA,Al-Kāf (Kef)        ,Al-Kāf (Le Kef)	,TUNISIATUNISIE,Al-Kāf (Kef)        ,Al-Kāf (Le Kef)	,,,,,
TUNISIA,Al-Mahdiyah (Mahdia)	,,TUNISIATUNISIE,Al-Mahdiyah (Mahdia)	,,,,,,
TUNISIA,Qibilī (Kébili)	,Sūq al-Aḥad (Souk Lahad)	,TUNISIATUNISIE,Qibilī (Kébili)	,Sūq al-Aḥad (Souk Lahad)	,,,,,
TUNISIA,Ṣafāqis (Sfax)	,Al-'Ayn (El Aïn)	,TUNISIATUNISIE,Ṣafāqis (Sfax)	,Al-'Ayn (El Aïn)	,,,,,
TUNISIA,Ṣafāqis (Sfax)	,Ash-Shayḥah (Chihia)	,TUNISIATUNISIE,Ṣafāqis (Sfax)	,Ash-Shayḥah (Chihia)	,,,,,
TUNISIA,Ṣafāqis (Sfax)	,Qarmadah (Gremda)	,TUNISIATUNISIE,Ṣafāqis (Sfax)	,Qarmadah (Gremda)	,,,,,
TUNISIA,Ṣafāqis (Sfax)	,Ṣafāqis (Sfax)	,TUNISIATUNISIE,Ṣafāqis (Sfax)	,Ṣafāqis (Sfax)	,,,,,
TUNISIA,Ṣafāqis (Sfax)	,Sāqiyat ad-Dā'ir (Sakiet Eddaïer)	,TUNISIATUNISIE,Ṣafāqis (Sfax)	,Sāqiyat ad-Dā'ir (Sakiet Eddaïer)	,,,,,
TUNISIA,Ṣafāqis (Sfax)	,Sāqiyat az-Zayt (Sakiet Ezzit)	,TUNISIATUNISIE,Ṣafāqis (Sfax)	,Sāqiyat az-Zayt (Sakiet Ezzit)	,,,,,
TUNISIA,Ṣafāqis (Sfax)	,Tīnah (Thyna)	,TUNISIATUNISIE,Ṣafāqis (Sfax)	,Tīnah (Thyna)	,,,,,
TUNISIA,Sīdī Bū Zayd (Sidi Bouzid)	,Sīdī Bū Zayd (Sidi Bouzid)	,TUNISIATUNISIE,Sīdī Bū Zayd (Sidi Bouzid)	,Sīdī Bū Zayd (Sidi Bouzid)	,,,,,
TUNISIA,Silyānah (Siliana)	,Silyānah (Siliana)	,TUNISIATUNISIE,Silyānah (Siliana)	,Silyānah (Siliana)	,,,,,
TUNISIA,Sūsah (Sousse)	,Akūdah (Akouda)	,TUNISIATUNISIE,Sūsah (Sousse)	,Akūdah (Akouda)	,,,,,
TUNISIA,Sūsah (Sousse)	,Al-Qal'at al-Kabīrah (Kalâa Kébira)	,TUNISIATUNISIE,Sūsah (Sousse)	,Al-Qal'at al-Kabīrah (Kalâa Kébira)	,,,,,
TUNISIA,Sūsah (Sousse)	,Al-Qal'at aṣ-Ṣaghīrah (Kalâa Seghira)	,TUNISIATUNISIE,Sūsah (Sousse)	,Al-Qal'at aṣ-Ṣaghīrah (Kalâa Seghira)	,,,,,
TUNISIA,Sūsah (Sousse)	,Ḥammām Sūsah (Hammam Sousse)	,TUNISIATUNISIE,Sūsah (Sousse)	,Ḥammām Sūsah (Hammam Sousse)	,,,,,
TUNISIA,Sūsah (Sousse)	,Masākin (M'saken)	,TUNISIATUNISIE,Sūsah (Sousse)	,Masākin (M'saken)	,,,,,
TUNISIA,Sūsah (Sousse)	,Sūsah [Sousse]	,TUNISIATUNISIE,Sūsah (Sousse)	,Sūsah [Sousse]	,,,,,
TUNISIA,Sūsah (Sousse)	,Zāwiyat Sūsah (Zaouiet Sousse)	,TUNISIATUNISIE,Sūsah (Sousse)	,Zāwiyat Sūsah (Zaouiet Sousse)	,,,,,
TUNISIA,Taṭāwīn (Tataouine)	,Taṭāwīn (Tataouine)	,TUNISIATUNISIE,Taṭāwīn (Tataouine)	,Taṭāwīn (Tataouine)	,,,,,
TUNISIA,Tawzar (Tozeur)	,Nafṭah (Nefta)	,TUNISIATUNISIE,Tawzar (Tozeur)	,Nafṭah (Nefta)	,,,,,
TUNISIA,Tawzar (Tozeur)	,Tawzar (Tozeur)	,TUNISIATUNISIE,Tawzar (Tozeur)	,Tawzar (Tozeur)	,,,,,
TUNISIA,Tūnis [Tunis]	,Al-Karam (Le Kram)	,TUNISIATUNISIE,Tūnis [Tunis]	,Al-Karam (Le Kram)	,,,,,
TUNISIA,Tūnis [Tunis]	,Al-Marsā (La Marsa)	,TUNISIATUNISIE,Tūnis [Tunis]	,Al-Marsā (La Marsa)	,,,,,
TUNISIA,Tūnis [Tunis]	,Bārdaw (Le Bardo)	,TUNISIATUNISIE,Tūnis [Tunis]	,Bārdaw (Le Bardo)	,,,,,
TUNISIA,Tūnis [Tunis]	,Ḥalq al-Wādī (La Goulette)	,TUNISIATUNISIE,Tūnis [Tunis]	,Ḥalq al-Wādī (La Goulette)	,,,,,
TUNISIA,Tūnis [Tunis]	,Sīdī Ḥusayn (Sidi Hassine)	,TUNISIATUNISIE,Tūnis [Tunis]	,Sīdī Ḥusayn (Sidi Hassine)	,,,,,
TUNISIA,Tūnis [Tunis]	,Tūnis [Tunis]	,TUNISIATUNISIE,Tūnis [Tunis]	,Tūnis [Tunis]	,,,,,
TUNISIA,Taṭāwīn (Tataouine)	,Taṭāwīn (Tataouine)	,TUNISIATUNISIE,Taṭāwīn (Tataouine)	,Taṭāwīn (Tataouine)	,,,,,
TUNISIA,Tawzar (Tozeur)	,Nafṭah (Nefta)	,TUNISIATUNISIE,Tawzar (Tozeur)	,Nafṭah (Nefta)	,,,,,
TUNISIA,Tawzar (Tozeur)	,Tawzar (Tozeur)	,TUNISIATUNISIE,Tawzar (Tozeur)	,Tawzar (Tozeur)	,,,,,
TUNISIA,Tūnis [Tunis]	,Al-Karam (Le Kram)	,TUNISIATUNISIE,Tūnis [Tunis]	,Al-Karam (Le Kram)	,,,,,
TUNISIA,Tūnis [Tunis]	,Al-Marsā (La Marsa)	,TUNISIATUNISIE,Tūnis [Tunis]	,Al-Marsā (La Marsa)	,,,,,
TUNISIA,Tūnis [Tunis]	,Bārdaw (Le Bardo)	,TUNISIATUNISIE,Tūnis [Tunis]	,Bārdaw (Le Bardo)	,,,,,
TUNISIA,Tūnis [Tunis]	,Ḥalq al-Wādī (La Goulette)	,TUNISIATUNISIE,Tūnis [Tunis]	,Ḥalq al-Wādī (La Goulette)	,,,,,
TUNISIA,Tūnis [Tunis]	,Sīdī Ḥusayn (Sidi Hassine)	,TUNISIATUNISIE,Tūnis [Tunis]	,Sīdī Ḥusayn (Sidi Hassine)	,,,,,
TUNISIA,Tūnis [Tunis]	,Tūnis [Tunis]	,TUNISIATUNISIE,Tūnis [Tunis]	,Tūnis [Tunis]	,,,,,
TUNISIA,Zaghwān (Zaghouan)	,Al-Faḥṣ (El Fahs)	,TUNISIATUNISIE,Zaghwān (Zaghouan)	,Al-Faḥṣ (El Fahs)	,,,,,
TUNISIA,Zaghwān (Zaghouan)	,Zaghwān (Zaghouan)	,TUNISIATUNISIE,Zaghwān (Zaghouan)	,Zaghwān (Zaghouan)	,,,,,
