COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
ECUADOR,Esmeraldas	,Atacames	,ÉQUATEUR,Esmeraldas	,Atacames	,,,,,
ECUADOR,Esmeraldas	,Esmeraldas	,ÉQUATEUR,Esmeraldas	,Esmeraldas	,,,,,
ECUADOR,Esmeraldas	,La Concordia	,ÉQUATEUR,Esmeraldas	,La Concordia	,,,,,
ECUADOR,Esmeraldas	,Rosa Zárate (Quinindé)	,ÉQUATEUR,Esmeraldas	,Rosa Zárate (Quinindé)	,,,,,
ECUADOR,Esmeraldas	,San Lorenzo	,ÉQUATEUR,Esmeraldas	,San Lorenzo	,,,,,
ECUADOR,Galápagos	,Puerto Baquerizo Moreno (San Cristóbal)	,ÉQUATEUR,Galápagos	,Puerto Baquerizo Moreno (San Cristóbal)	,,,,,
ECUADOR,Guayas	,Balzar	,ÉQUATEUR,Guayas	,Balzar	,,,,,
ECUADOR,Guayas	,Daule	,ÉQUATEUR,Guayas	,Daule	,,,,,
ECUADOR,Guayas	,Durán (Eloy Alfaro)	,ÉQUATEUR,Guayas	,Durán (Eloy Alfaro)	,,,,,
ECUADOR,Guayas	,El Triunfo	,ÉQUATEUR,Guayas	,El Triunfo	,,,,,
ECUADOR,Guayas	,Guayaquil	,ÉQUATEUR,Guayas	,Guayaquil	,,,,,
ECUADOR,Guayas	,Milagro	,ÉQUATEUR,Guayas	,Milagro	,,,,,
ECUADOR,Guayas	,Naranjal	,ÉQUATEUR,Guayas	,Naranjal	,,,,,
ECUADOR,Guayas	,Naranjito	,ÉQUATEUR,Guayas	,Naranjito	,,,,,
ECUADOR,Guayas	,Pedro Carbo	,ÉQUATEUR,Guayas	,Pedro Carbo	,,,,,
ECUADOR,Guayas	,Playas (General Villamil)	,ÉQUATEUR,Guayas	,Playas (General Villamil)	,,,,,
ECUADOR,Guayas	,Samborondón	,ÉQUATEUR,Guayas	,Samborondón	,,,,,
ECUADOR,Guayas	,Velasco Ibarra (El Empalme)	,ÉQUATEUR,Guayas	,Velasco Ibarra (El Empalme)	,,,,,
ECUADOR,Guayas	,Yaguachi (San Jacinto de Yaguachi)	,ÉQUATEUR,Guayas	,Yaguachi (San Jacinto de Yaguachi)	,,,,,
ECUADOR,Imbabura	,Atuntaqui (Antonio Ante)	,ÉQUATEUR,Imbabura	,Atuntaqui (Antonio Ante)	,,,,,
ECUADOR,Imbabura	,Ibarra	,ÉQUATEUR,Imbabura	,Ibarra	,,,,,
ECUADOR,Loja	,Cariamanga	,ÉQUATEUR,Loja	,Cariamanga	,,,,,
ECUADOR,Loja	,Catamayo	,ÉQUATEUR,Loja	,Catamayo	,,,,,
ECUADOR,Loja	,Loja	,ÉQUATEUR,Loja	,Loja	,,,,,
ECUADOR,Loja	,Macará	,ÉQUATEUR,Loja	,Macará	,,,,,
ECUADOR,Los Ríos	,Montalvo	,ÉQUATEUR,Los Ríos	,Montalvo	,,,,,
ECUADOR,Los Ríos	,Quevedo	,ÉQUATEUR,Los Ríos	,Quevedo	,,,,,
ECUADOR,Los Ríos	,Valencia	,ÉQUATEUR,Los Ríos	,Valencia	,,,,,
ECUADOR,Los Ríos	,Ventanas	,ÉQUATEUR,Los Ríos	,Ventanas	,,,,,
ECUADOR,Los Ríos	,Vinces	,ÉQUATEUR,Los Ríos	,Vinces	,,,,,
ECUADOR,Manabí	,Bahía de Caráquez (Sucre)	,ÉQUATEUR,Manabí	,Bahía de Caráquez (Sucre)	,,,,,
ECUADOR,Manabí	,Calceta (Bolivar)	,ÉQUATEUR,Manabí	,Calceta (Bolivar)	,,,,,
ECUADOR,Manabí	,Chone	,ÉQUATEUR,Manabí	,Chone	,,,,,
ECUADOR,Manabí	,El Carmen	,ÉQUATEUR,Manabí	,El Carmen	,,,,,
ECUADOR,Manabí	,Jaramijó	,ÉQUATEUR,Manabí	,Jaramijó	,,,,,
ECUADOR,Manabí	,Jipijapa	,ÉQUATEUR,Manabí	,Jipijapa	,,,,,
ECUADOR,Manabí	,Manta	,ÉQUATEUR,Manabí	,Manta	,,,,,
ECUADOR,Manabí	,Montecristi	,ÉQUATEUR,Manabí	,Montecristi	,,,,,
ECUADOR,Manabí	,Pedernales	,ÉQUATEUR,Manabí	,Pedernales	,,,,,
ECUADOR,Manabí	,Portoviejo	,ÉQUATEUR,Manabí	,Portoviejo	,,,,,
ECUADOR,Morona Santiago	,Macas (Morona)	,ÉQUATEUR,Morona Santiago	,Macas (Morona)	,,,,,
ECUADOR,Napo	,Tena	,ÉQUATEUR,Napo	,Tena	,,,,,
ECUADOR,Orellana	,Puerto Francisco de Orellana (Ciudad Coco)	,ÉQUATEUR,Orellana	,Puerto Francisco de Orellana (Ciudad Coco)	,,,,,
ECUADOR,Pastaza	,Puyo (Pastaza)	,ÉQUATEUR,Pastaza	,Puyo (Pastaza)	,,,,,
ECUADOR,Pichincha	,Cayambe	,ÉQUATEUR,Pichincha	,Cayambe	,,,,,
ECUADOR,Pichincha	,Machachi	,ÉQUATEUR,Pichincha	,Machachi	,,,,,
ECUADOR,Santa Elena	,La Libertad	,ÉQUATEUR,Santa Elena	,La Libertad	,,,,,
ECUADOR,Santa Elena	,Salinas	,ÉQUATEUR,Santa Elena	,Salinas	,,,,,
ECUADOR,Santa Elena	,Santa Elena	,ÉQUATEUR,Santa Elena	,Santa Elena	,,,,,
ECUADOR,Santo Domingo de los Tsáchilas	,Santo Domingo de los Colorados	,ÉQUATEUR,Santo Domingo de los Tsáchilas	,Santo Domingo de los Colorados	,,,,,
ECUADOR,Sucumbíos	,Nueva Loja (Lago Agrio)	,ÉQUATEUR,Sucumbíos	,Nueva Loja (Lago Agrio)	,,,,,
ECUADOR,Sucumbíos	,Shushufindi	,ÉQUATEUR,Sucumbíos	,Shushufindi	,,,,,
ECUADOR,Tungurahua	,Ambato	,ÉQUATEUR,Tungurahua	,Ambato	,,,,,
ECUADOR,Tungurahua	,Baños de Agua Santa	,ÉQUATEUR,Tungurahua	,Baños de Agua Santa	,,,,,
ECUADOR,Zamora Chinchipe	,Zamora	,ÉQUATEUR,Zamora Chinchipe	,Zamora	,,,,,
