COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
DOMINICAN REPUBLIC OF CONGO,"Lomami	","Gandajika	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Lualaba	","Fungurume	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Lualaba	","Kolwezi	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Maï-Ndombe	","Bolobo	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Maï-Ndombe	","Inongo	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Maï-Ndombe	","Kutu	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Maï-Ndombe	","Mushie	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Maï-Ndombe	","Nioki	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Maniema	","Kalima	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Maniema	","Kasongo	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Maniema	","Kindu	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Mongala	","Binga	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Mongala	","Bumba	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Mongala	","Lisala	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Nord-Kivu [North Kivu]	","Beni	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Nord-Kivu [North Kivu]	","Butembo	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Nord-Kivu [North Kivu]	","Goma	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Nord-Kivu [North Kivu]	","Kanyabayonga	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Nord-Kivu [North Kivu]	","Katwa	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Nord-Kivu [North Kivu]	","Kayna	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Nord-Kivu [North Kivu]	","Kirumba	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Nord-Kivu [North Kivu]	","Lubero	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Nord-Kivu [North Kivu]	","Mangina (Matango)	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Nord-Kivu [North Kivu]	","Oicha	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Nord-Kivu [North Kivu]	","Rutshuru	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Nord-Ubangi	","Businga	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Nord-Ubangi	","Gbadolite	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Sankuru	","Lusambo	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,Sud-Kivu [South Kivu],"Bukavu	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,Sud-Kivu [South Kivu],"Uvira	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Sud-Ubangi	","Gemena	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Sud-Ubangi	","Libenge	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Sud-Ubangi	","Zongo	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Tanganyika	","Kabalo	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Tanganyika	","Kalemie	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Tanganyika	","Kituku	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Tanganyika	","Kongolo	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Tanganyika	",Manono,,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Tanganyika	","Moba	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Tanganyika	","Nyunzu	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Tshopo	","Basoko (incl. Bandu)	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Tshopo	","Kisangani	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Tshopo	","Yangambi	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,"Tshuapa	","Boende	",,,,,,,,
DOMINICAN REPUBLIC OF CONGO,Brazzaville,Brazzaville,,,,,,,,
